uspc_class,only_year,cited_num
285,2013,556
285,2014,139
285,2015,67
289,2011,5
289,2012,20
289,2013,41
289,2014,39
290,2008,72
290,2009,104
290,2010,336
290,2011,1385
290,2012,1768
290,2013,2137
290,2014,747
290,2015,150
291,2012,2
291,2013,5
292,2005,1
292,2006,2
292,2007,53
292,2008,49
292,2009,256
292,2010,266
292,2011,995
292,2012,770
292,2013,470
292,2014,146
293,2005,2
293,2007,17
293,2010,27
293,2011,38
293,2012,217
293,2013,282
293,2014,248
293,2015,23
294,2006,1
294,2007,5
294,2008,9
294,2009,2
294,2010,16
294,2011,121
294,2012,549
294,2013,745
294,2014,504
294,2015,111
295,2010,2
295,2012,10
295,2014,14
296,2006,4
296,2007,10
296,2008,46
296,2009,60
296,2010,192
296,2011,1097
296,2012,2778
296,2013,3937
296,2014,2401
296,2015,380
297,2006,5
297,2007,10
297,2008,23
297,2009,204
297,2010,683
297,2011,2228
297,2012,3259
297,2013,4571
297,2014,1696
297,2015,197
298,2008,3
298,2011,3
298,2012,37
298,2013,33
298,2014,18
298,2015,8
299,2007,4
299,2008,1
299,2009,285
299,2010,70
299,2011,182
299,2012,310
299,2013,374
299,2014,134
299,2015,12
300,2011,17
300,2012,4
300,2013,5
300,2014,6
301,2007,3
301,2008,16
301,2009,11
301,2010,88
301,2011,167
301,2012,272
301,2013,216
301,2014,148
301,2015,18
303,2005,21
303,2006,23
303,2007,7
303,2008,18
303,2009,45
303,2010,103
303,2011,192
303,2012,212
303,2013,265
303,2014,117
303,2015,8
305,2005,1
305,2009,1
305,2010,43
305,2011,198
305,2012,67
305,2013,64
305,2014,30
307,2005,4
307,2007,138
307,2008,511
307,2009,1548
307,2010,2378
307,2011,5997
307,2012,4527
307,2013,1927
307,2014,572
307,2015,430
310,2004,3
310,2005,1
310,2006,6
310,2007,36
310,2008,113
310,2009,295
310,2010,1000
310,2011,3323
310,2012,5061
310,2013,2072
310,2014,390
310,2015,142
312,2006,24
312,2007,32
312,2008,80
312,2009,48
312,2010,103
312,2011,478
312,2012,1056
312,2013,1109
312,2014,777
312,2015,108
313,2004,4
313,2005,5
313,2006,60
313,2007,64
313,2008,39
313,2009,224
313,2010,495
313,2011,1106
313,2012,1506
313,2013,1710
313,2014,1374
313,2015,238
315,2005,4
315,2006,32
315,2007,313
315,2008,189
315,2009,620
315,2010,2061
315,2011,3751
315,2012,6550
315,2013,8165
315,2014,5243
315,2015,1002
318,2006,3
318,2007,42
318,2008,82
318,2009,102
318,2010,705
318,2011,2734
318,2012,3303
318,2013,3373
318,2014,1321
318,2015,77
320,2005,3
320,2006,71
320,2007,63
320,2008,222
320,2009,841
320,2010,1343
320,2011,5536
320,2012,6379
320,2013,3705
320,2014,814
320,2015,975
322,2009,4
322,2010,44
322,2011,193
322,2012,101
322,2013,278
322,2014,219
322,2015,6
323,2005,3
323,2007,13
323,2008,252
323,2009,201
323,2010,1117
323,2011,2076
323,2012,2702
323,2013,2509
323,2014,775
323,2015,115
324,2005,7
324,2006,69
324,2007,5
324,2008,194
324,2009,536
324,2010,3141
324,2011,8594
324,2012,6052
324,2013,3819
324,2014,1667
324,2015,301
324,2016,5
326,2005,2
326,2006,1
326,2009,212
326,2010,71
326,2011,638
326,2012,1775
326,2013,1559
326,2014,1100
326,2015,445
327,2005,1
327,2006,1
327,2007,78
327,2008,164
327,2009,199
327,2010,596
327,2011,1417
327,2012,3488
327,2013,5421
327,2014,2850
327,2015,795
329,2010,6
329,2011,7
329,2012,32
329,2013,37
329,2014,2
329,2015,19
330,2009,45
330,2010,83
330,2011,812
330,2012,2805
330,2013,2950
330,2014,1209
330,2015,88
331,2005,23
331,2007,10
331,2008,2
331,2009,37
331,2010,122
331,2011,654
331,2012,1141
331,2013,935
331,2014,497
331,2015,89
332,2008,1
332,2009,1
332,2010,44
332,2011,33
332,2012,82
332,2013,467
332,2014,10
332,2015,10
333,2005,6
333,2006,1
333,2007,77
333,2008,145
333,2009,207
333,2010,610
333,2011,2177
333,2012,2815
333,2013,2082
333,2014,584
333,2015,248
334,2010,1
334,2011,2
335,2007,5
335,2008,15
335,2009,10
335,2010,123
335,2011,271
335,2012,1014
335,2013,1735
335,2014,1091
335,2015,237
336,2006,11
336,2007,21
336,2008,36
336,2009,109
336,2010,177
336,2011,621
336,2012,854
336,2013,971
336,2014,216
336,2015,27
337,2007,1
337,2008,6
337,2009,32
337,2010,42
337,2011,169
337,2012,114
337,2013,71
337,2014,6
338,2011,48
338,2012,120
338,2013,112
338,2014,59
338,2015,15
340,2004,2
340,2005,62
340,2006,243
340,2007,695
340,2008,1472
340,2009,2728
340,2010,6455
340,2011,11077
340,2012,10902
340,2013,13232
340,2014,8380
340,2015,1619
341,2005,5
341,2006,28
341,2007,157
341,2008,230
341,2009,177
341,2010,156
341,2011,703
341,2012,1734
341,2013,2096
341,2014,1798
341,2015,544
342,2005,1
342,2006,105
342,2007,67
342,2008,91
342,2009,366
342,2010,575
342,2011,2372
342,2012,3058
342,2013,1783
342,2014,372
342,2015,359
342,2016,62
343,2006,15
343,2007,96
343,2008,95
343,2009,663
343,2010,2446
343,2011,4353
343,2012,4834
343,2013,3050
343,2014,1275
343,2015,207
345,2004,169
345,2005,788
345,2006,1235
345,2007,2024
345,2008,3155
345,2009,6031
345,2010,11142
345,2011,16112
345,2012,19228
345,2013,17838
345,2014,8948
345,2015,1213
345,2016,5
346,2012,1
346,2013,1
346,2014,1
347,2004,6
347,2005,12
347,2006,17
347,2007,43
347,2008,98
347,2009,223
347,2010,826
347,2011,2565
347,2012,4457
347,2013,4479
347,2014,3502
347,2015,1244
348,2004,54
348,2005,153
348,2006,263
348,2007,1660
348,2008,1240
348,2009,2704
348,2010,8609
348,2011,12574
348,2012,17393
348,2013,12512
348,2014,12059
348,2015,2373
349,2005,34
349,2006,57
349,2007,159
349,2008,195
349,2009,391
349,2010,1463
349,2011,2381
349,2012,2463
349,2013,2588
349,2014,1852
349,2015,312
351,2005,1
351,2008,24
351,2009,243
351,2010,406
351,2011,1444
351,2012,2112
351,2013,3474
351,2014,1023
351,2015,232
352,2007,1
352,2010,13
352,2011,7
352,2012,52
352,2013,25
352,2014,20
353,2005,2
353,2006,39
353,2007,19
353,2008,434
353,2009,180
353,2010,265
353,2011,771
353,2012,1654
353,2013,978
353,2014,342
353,2015,156
355,2006,32
355,2007,413
355,2008,319
355,2009,417
355,2010,773
355,2011,1240
355,2012,843
355,2013,934
355,2014,554
355,2015,188
356,2005,43
356,2006,41
356,2007,26
356,2008,65
356,2009,286
356,2010,1274
356,2011,3014
356,2012,5264
356,2013,4910
356,2014,2566
356,2015,352
358,2004,14
358,2005,47
358,2006,209
358,2007,320
358,2008,300
358,2009,701
358,2010,1193
358,2011,2526
358,2012,4905
358,2013,3851
358,2014,3507
358,2015,713
359,2004,4
359,2005,27
359,2006,19
359,2007,113
359,2008,649
359,2009,383
359,2010,2326
359,2011,5489
359,2012,9858
359,2013,7434
359,2014,6519
359,2015,775
360,2005,58
360,2006,16
360,2007,23
360,2008,122
360,2009,205
360,2010,404
360,2011,1588
360,2012,2356
360,2013,3775
360,2014,2661
360,2015,620
360,2016,19
361,2004,2
361,2005,20
361,2006,50
361,2007,134
361,2008,239
361,2009,714
361,2010,2154
361,2011,9006
361,2012,15170
361,2013,10849
361,2014,5509
361,2015,951
361,2016,1
362,2004,18
362,2005,24
362,2006,34
362,2007,163
362,2008,215
362,2009,783
362,2010,2099
362,2011,6130
362,2012,9486
362,2013,11344
362,2014,4111
362,2015,1076
362,2016,66
363,2006,1
363,2007,11
363,2008,209
363,2009,320
363,2010,723
363,2011,2359
363,2012,2852
363,2013,3291
363,2014,1255
363,2015,134
365,2005,3
365,2006,9
365,2007,45
365,2008,31
365,2009,239
365,2010,990
365,2011,6490
365,2012,12446
365,2013,15484
365,2014,9778
365,2015,2208
365,2016,1
366,2005,23
366,2006,7
366,2007,134
366,2008,97
366,2009,854
366,2010,346
366,2011,411
366,2012,377
366,2013,335
366,2014,273
366,2015,55
367,2004,3
367,2006,38
367,2007,26
367,2008,129
367,2009,381
367,2010,501
367,2011,1125
367,2012,1272
367,2013,697
367,2014,280
367,2015,216
368,2005,2
368,2006,6
368,2007,2
368,2008,6
368,2009,45
368,2010,84
368,2011,175
368,2012,430
368,2013,440
368,2014,434
368,2015,135
369,2005,1
369,2006,1
369,2007,5
369,2008,5
369,2009,25
369,2010,39
369,2011,145
369,2012,299
369,2013,1254
369,2014,801
369,2015,231
370,2004,379
370,2005,1478
370,2006,1862
370,2007,3376
370,2008,4589
370,2009,7886
370,2010,11240
370,2011,22002
370,2012,28655
370,2013,26532
370,2014,11611
370,2015,7217
370,2016,8
372,2005,3
372,2006,3
372,2007,24
372,2008,81
372,2009,62
372,2010,364
372,2011,492
372,2012,996
372,2013,989
372,2014,700
372,2015,165
373,2006,11
373,2007,10
373,2009,2
373,2010,4
373,2011,3
373,2012,2
373,2013,7
373,2014,1
374,2007,26
374,2008,51
374,2009,248
374,2010,338
374,2011,814
374,2012,779
374,2013,439
374,2014,89
374,2015,15
375,2004,146
375,2005,292
375,2006,410
375,2007,1264
375,2008,1435
375,2009,1809
375,2010,2886
375,2011,6419
375,2012,7889
375,2013,9605
375,2014,7638
375,2015,2205
376,2004,6
376,2005,3
376,2006,20
376,2007,40
376,2008,38
376,2009,88
376,2010,228
376,2011,128
376,2012,132
376,2013,40
376,2014,67
376,2015,2
377,2008,1
377,2009,3
377,2010,7
377,2011,6
377,2012,352
377,2013,461
377,2014,149
377,2015,51
378,2004,14
378,2006,54
378,2007,45
378,2008,10
378,2009,79
